first_name,last_name,price,above_100
Danielle,Johnson,294.5326349,true
James,Hawkins,283.3012103,true
Sarah,Chapman,244.2598125,true
Suzanne,Medina,44.77447505,false
Jennifer,Glass,38.76661087,false
Stacy,Willis,264.7533347,true
Anna,Mendoza,136.9629346,true
Danielle,Cain,65.54956096,false
Carla,Jones,48.46000784,false
Jennifer,Davis,72.76952456,false
Matthew,Diaz,82.23430227,false
Julie,Leon,244.6608187,true
Evan,Page,278.4663939,true
Matthew,Valdez,258.0395733,true
Jared,Myers,219.0452775,true
Jason,Davis,115.0207405,true
William,Valdez,89.02384223,false
April,Owen,50.42365048,false
Mark,Bridges,175.2377036,true
Andrew,Rivera,135.4627468,true
Scott,Martinez,152.4120971,true
Christopher,Lloyd,71.43232101,false
Denise,York,254.7595758,true
Susan,Hartman,188.6905178,true
Tonya,Reed,149.7223124,true
Michael,Wilkinson,196.7378595,true
Richard,Reyes,210.2281313,true
Evan,Russell,149.7074898,true
Evan,Smith,37.52689329,false
Victoria,Jones,96.09334955,false
Cheryl,Moore,141.8886656,true
Joshua,Pittman,178.5909217,true
Mary,Cooper,215.5755605,true
Jessica,Delgado,278.9894291,true
Brian,Pearson,112.250635,true
Kathryn,Lamb,159.2021671,true
Jordan,Cruz,147.7997987,true
Edward,Brooks,17.23870373,false
Brent,Castaneda,30.42960613,false
Brenda,Wright,144.7183283,true
Samuel,Dyer,94.10988372,false
Brian,Bryant,18.27670854,false
Kimberly,Wood,210.9966109,true
Brittany,Garcia,81.57859097,false
Trevor,Byrd,207.2588291,true
Larry,Herrera,148.8252998,true
Joseph,Owens,177.455429,true
Gregory,Peters,140.1640527,true
Amber,Burnett,282.1055449,true
Jason,Malone,23.1493309,false
Jordan,Pugh,159.5131842,true
Daniel,Welch,262.0282047,true
Tiffany,Marquez,223.2442366,true
Christopher,Smith,173.3854615,true
Johnathan,Weeks,227.7443218,true
Jeffrey,Thompson,221.7702864,true
William,Ward,163.6899432,true
Kristin,Bauer,230.8968261,true
Maria,Johnson,294.9102214,true
Carlos,Adams,18.00927776,false
Matthew,Salazar,210.4822699,true
Colleen,Garner,107.3953952,true
Nicole,Miller,184.2601731,true
Nancy,Frazier,55.78072503,false
Martin,Morris,121.6337335,true
Robin,Jones,84.96359616,false
Natasha,Martinez,49.64785747,false
Jonathan,Terrell,273.7167567,true
Jeffrey,Marshall,134.0090933,true
Kelly,Smith,188.9252981,true
Heidi,Vazquez,220.9176271,true
Charles,Powell,144.2843231,true
Sarah,George,42.51649273,false
Erik,Reynolds,58.76426575,false
Jamie,Barker,123.7311917,true
Samantha,Jimenez,94.3726563,false
Lisa,Crawford,211.0606039,true
Andrew,Carter,117.2739046,true
Suzanne,Goodwin,1.609752661,false
Amanda,Navarro,177.6832082,true
Michelle,Jones,45.85617618,false
Leah,Perez,178.3656625,true
Brian,Powell,273.510221,true
Jeffrey,Santos,180.3276511,true
Michael,Holland,53.8008955,false
Elizabeth,Cardenas,236.0341015,true
Theodore,Roberts,201.6899645,true
Katrina,Zamora,232.6531654,true
Elizabeth,Garcia,17.67269032,false
Julie,Johnson,201.41639,true
Shelby,Jackson,287.4389232,true
Krystal,Boyle,270.8316252,true
Laura,Sandoval,161.3758954,true
Garrett,Clark,159.7777209,true
Jeremy,Anderson,122.5691008,true
Charles,Gonzalez,283.7296907,true
Christina,Brown,45.04038062,false
Madison,Dunn,86.98702768,false
George,Barry,218.9980742,true
Nicholas,Caldwell,107.3920712,true
Michael,Green,230.1101804,true
Brian,Wyatt,87.79995808,false
Jason,Medina,265.7072421,true
Ashley,Solis,41.98196192,false
Sarah,French,58.79671812,false
Stephanie,White,94.11128367,false
Ryan,Garcia,287.7466467,true
Joseph,Bartlett,165.0313896,true
Joshua,Miller,192.4250462,true
Cory,Cummings,145.7002824,true
Megan,Anderson,136.474184,true
Jennifer,Nguyen,69.2104724,false
Pamela,Hughes,298.9159906,true
Tiffany,Scott,294.1060458,true
Eric,Williams,252.2482054,true
Maurice,Stewart,224.812074,true
Michael,Kelly,282.1057733,true
Bruce,Smith,128.6859253,true
Elizabeth,Conner,135.3973609,true
John,Drake,70.89854013,false
Bethany,Acosta,52.07182274,false
Stanley,Conway,254.5111316,true
Christine,Campbell,164.9157824,true
Carolyn,Estrada,132.3358874,true
Michael,Wilson,91.81086195,false
Elizabeth,Cooper,132.6976545,true
Tonya,Moore,175.8939724,true
Alexandra,Woods,270.8175454,true
Heather,Bonilla,6.574397982,false
Yolanda,Petty,227.6428642,true
Matthew,Wilson,159.9656876,true
Justin,Hamilton,156.8719273,true
Jordan,Brown,195.4517308,true
Sharon,Hill,95.45118376,false
Michael,Anderson,211.4603563,true
David,Roberson,94.66308704,false
Jacob,Burns,78.06882657,false
Lauren,Guzman,176.3788258,true
Joseph,Davis,126.7781151,true
Kevin,Pope,49.91414175,false
William,Vargas,31.70748391,false
Daniel,Garcia,133.3460152,true
Timothy,Evans,50.80808723,false
Brian,Vega,266.2238881,true
Jacob,Mcdonald,284.0239352,true
Kathleen,Harris,298.51618,true
Robert,Mcconnell,241.378996,true
Julie,Hall,154.4659446,true
James,Lopez,226.1920691,true
Tracy,Williams,65.98125866,false
Gina,Zimmerman,204.6175593,true
Emily,Oneal,85.28995681,false
Sarah,Hernandez,234.57377,true
David,Jones,234.6206052,true
Paula,Hill,63.64909293,false
David,Morrow,287.9427754,true
Lisa,White,111.7109976,true
James,Patrick,222.9116022,true
Kirk,Donaldson,201.9210361,true
Joshua,Farrell,265.0339164,true
Kathryn,Parker,293.3834974,true
Tracy,Elliott,204.0464376,true
Joshua,Green,294.824541,true
Tara,Jones,204.0004606,true
Sean,Sullivan,7.92936954,false
Jessica,Castillo,269.014641,true
Evan,Pruitt,26.96204098,false
Thomas,Garza,8.704469199,false
Michael,Harvey,200.6604955,true
Edward,Ramos,67.66849871,false
Karen,Shaw,206.0148582,true
Joanne,Foster,253.6035532,true
Andrew,Fisher,113.943932,true
John,Gonzales,68.4867515,false
Christine,Cohen,73.86255455,false
Grace,Olson,110.7057211,true
Daniel,Gutierrez,226.1899733,true
Sarah,Joseph,231.1225551,true
Jennifer,Scott,248.7429234,true
Stephen,Little,170.0791058,true
Matthew,Garcia,129.7739902,true
Abigail,Fritz,59.49004263,false
John,Todd,232.4115026,true
Martha,Williams,28.71025876,false
Kimberly,Peters,104.8759394,true
Robert,Donaldson,202.5333881,true
Matthew,Smith,139.135674,true
Leslie,Taylor,270.7874793,true
Antonio,Hancock,19.19014636,false
Eric,Williams,187.4451253,true
Patricia,Hall,212.1101366,true
Christian,Lopez,288.0472358,true
Timothy,Scott,188.6920146,true
Jessica,James,121.2432051,true
Stephanie,Sandoval,20.56755315,false
George,Williams,210.7316474,true
Jessica,Larsen,125.5411821,true
Francisco,Holland,210.5141761,true
Donna,Morrow,12.40253227,false
Ashley,Browning,190.6062609,true
Beth,Rivera,204.1634681,true
Catherine,Morris,187.0421179,true
Amy,Smith,65.62676654,false
Jennifer,Jenkins,200.8817306,true
William,Serrano,18.99343957,false
Matthew,Deleon,129.3721804,true
Rhonda,Marshall,67.36839823,false
Alexa,Bond,143.645776,true
Sarah,Soto,168.387144,true
Sean,Harris,40.13603389,false
Edward,Smith,180.5029996,true
Lori,Allen,266.3114716,true
Charles,Kelly,182.3407682,true
Jerry,Bennett,43.79849172,false
Justin,Beck,220.7640313,true
Jonathan,Villa,274.5707389,true
Alexander,Castro,168.7249764,true
Andrea,Russell,29.06409425,false
Cindy,Jackson,116.9406196,true
Kristina,Hogan,99.188991,false
Kimberly,Harris,156.3667941,true
Melissa,Le,281.1517371,true
Scott,Williams,297.9190465,true
Thomas,Thomas,262.0676977,true
Dylan,Hernandez,254.780715,true
Wendy,Giles,127.3979528,true
John,Vazquez,33.2126417,false
Jessica,Wilson,198.9510981,true
Daniel,Le,256.3616883,true
John,Torres,41.39498289,false
James,Hall,126.3019633,true
Michele,Jones,290.8146972,true
Melissa,Perez,87.34573823,false
Rachel,Goodwin,243.209499,true
Kimberly,Owens,233.2270628,true
Omar,Wilcox,89.1845712,false
Tiffany,Cannon,62.51442221,false
Matthew,Snyder,236.3802426,true
Morgan,Malone,2.477439712,false
Ronald,Mendez,261.9626586,true
Brian,Butler,112.7687731,true
Rachel,Rogers,51.44611646,false
Kyle,Murphy,206.797128,true
John,Adams,48.97508074,false
Charles,Walter,186.0999599,true
Jessica,Reid,210.7431031,true
Michelle,Garcia,137.9256645,true
Todd,Brady,175.897456,true
Carolyn,Gomez,238.4859303,true
Matthew,Bailey,63.08805582,false
Matthew,Davis,268.9752103,true
Tamara,Smith,265.0371201,true
Jessica,Whitaker,175.6567761,true
Lynn,Kaufman,115.2979571,true
Kristin,Edwards,211.5754007,true
Eduardo,Patrick,106.3690415,true
Matthew,Duncan,295.4379083,true
Marcia,Ramos,265.6710722,true
Jesse,Chambers,171.1200321,true
Paul,Hill,182.0833205,true
Kristen,Kirk,125.5934315,true
Gina,Henderson,255.501087,true
Jesse,Wright,122.4465186,true
Christina,Gibbs,191.6803467,true
Jacqueline,Miller,127.7922285,true
Tracy,Lopez,228.8716655,true
Victoria,Jones,27.69610846,false
Gabriel,Rose,171.8601179,true
Melanie,Perry,80.12598845,false
Alison,Valdez,298.9073462,true
Benjamin,Coleman,266.783314,true
Alex,Baker,287.0000288,true
Peter,Alexander,176.2909274,true
Katie,Chang,1.783019817,false
Victoria,Stafford,88.31350124,false
Tyler,Lopez,22.31986493,false
Heather,Downs,299.877489,true
Ruth,Carrillo,160.3805194,true
Ronald,Shaffer,268.0256152,true
Jacob,Stephenson,32.66060701,false
Samantha,Johnson,210.4675494,true
Carlos,Washington,91.08006463,false
Stephanie,Burnett,288.4998907,true
Curtis,Flynn,14.67965922,false
Donna,Hancock,209.0228644,true
Thomas,Perez,257.7402496,true
Courtney,Hudson,67.19182338,false
Sheri,Kline,134.5448284,true
Jeff,Baker,114.3596912,true
Sylvia,Sexton,47.3197378,false
David,Jordan,157.1589914,true
Todd,Ward,23.34203366,false
William,Powell,59.31805853,false
Kenneth,Martin,95.53949038,false
Andrew,Cox,11.08305501,false
Louis,Blanchard,286.2335723,true
Victoria,Higgins,198.7231007,true
Kaylee,Berry,223.8689998,true
Elizabeth,Duncan,186.4520606,true
Bryan,Price,62.80149966,false
Robert,Johnson,58.5176062,false
Stephanie,Molina,221.559314,true
Justin,Griffin,269.0507254,true
Jennifer,Novak,119.6501969,true
James,Smith,264.7265039,true
Lisa,Meyers,36.24272506,false
Gary,Thompson,246.723622,true
Rachel,Maxwell,16.23735266,false
Michael,Warren,205.9732811,true
Amanda,Alexander,288.0402668,true
Thomas,Brown,94.86295432,false
Melissa,Perez,8.902708367,false
Amy,Johnson,113.435949,true
Devin,Lewis,295.7543656,true
Jacob,Hogan,293.0459997,true
Zachary,Russo,35.71760127,false
Shannon,Thomas,43.06552432,false
Joshua,Perez,209.1347923,true
Joshua,Jimenez,200.4773715,true
Teresa,Harris,169.2551913,true
Courtney,Morse,189.2723424,true
Jeffrey,Murray,135.7651034,true
Kayla,Mcintyre,18.02537214,false
Marvin,Williams,166.9344668,true
Robert,Chang,231.5703751,true
Briana,Johnson,135.971903,true
Joe,Bishop,172.8181144,true
Terri,Herring,17.81086158,false
Jean,Young,61.48897998,false
Carla,Jackson,270.2351529,true
Tara,Chavez,205.7526123,true
Jeffrey,Ware,259.1779558,true
Barry,Randolph,131.5567898,true
Eric,Hoffman,74.67573983,false
Jacqueline,Walters,50.60985771,false
William,Miller,179.7676599,true
Daniel,Perez,184.4318222,true
Kimberly,Larson,146.6887868,true
Brian,Finley,278.5043093,true
Kristin,Wagner,126.673503,true
Kelly,Hayden,10.42459329,false
Jessica,Dixon,212.7831191,true
Kathleen,Rodriguez,140.1703787,true
Tyler,Johnson,109.7916951,true
Nicholas,Joseph,40.99606439,false
Wendy,Grant,115.1206132,true
David,Burton,32.03095178,false
Luke,Carpenter,164.2519861,true
Jesse,Johnson,224.9667902,true
Marcus,Sims,43.3758538,false
Katherine,Daniels,264.4529598,true
Cynthia,Smith,119.4262479,true
Angela,Nichols,272.5458824,true
Mallory,Jenkins,254.8148748,true
Nicole,Shea,107.0120513,true
James,Clark,17.53058053,false
Brandon,Valdez,250.5637583,true
Anthony,Mitchell,112.7168971,true
Stephanie,Gutierrez,259.0366509,true
Charles,Clarke,50.93032053,false
Alexander,Hamilton,254.2803327,true
Jerry,Daniels,204.2156985,true
Casey,Baker,296.9395793,true
Shirley,Nguyen,9.011665323,false
Jesse,Brown,247.3282318,true
Valerie,Owens,238.1037141,true
Alicia,Sharp,243.622929,true
Sherry,Jensen,13.83951571,false
William,Garcia,258.1809089,true
Barbara,Freeman,141.890534,true
Rebecca,Zimmerman,293.373272,true
Patricia,Velasquez,249.9479246,true
Ronnie,Clark,272.908659,true
Timothy,Rose,65.74326968,false
Joshua,Ramirez,64.54997394,false
Joseph,Dawson,111.0171384,true
Robert,Rios,87.31797988,false
Karen,Mitchell,277.2511543,true
Patrick,Greene,7.259436115,false
Matthew,Nelson,295.3146887,true
Melissa,Smith,70.04282129,false
Amy,Johnson,78.26892103,false
Edgar,Ellis,208.6777041,true
Olivia,Rivera,104.8094951,true
Kelly,Leblanc,40.20849552,false
Jennifer,Anderson,17.90633335,false
Tammy,Clark,125.0672217,true
Jennifer,Marquez,21.63604687,false
Cory,Silva,36.24541189,false
Mackenzie,Moon,264.9268902,true
Larry,Wade,126.3049676,true
Diana,Shaffer,37.50406255,false
Stephen,Smith,168.1895294,true
Kendra,White,265.1085587,true
Lindsey,Williamson,280.3953974,true
Wanda,Hale,106.0997985,true
Jillian,Davies,10.64366962,false
Douglas,Thomas,119.0382607,true
Jennifer,Davis,153.0526538,true
George,Holmes,44.38614111,false
Marissa,Webster,105.4378241,true
Anna,Boyle,80.47552199,false
Paul,Gillespie,174.6815735,true
Autumn,Johnston,132.780344,true
Tracey,Norton,118.0225331,true
Amy,Flynn,128.6739798,true
Melissa,Davis,72.58977535,false
Vincent,Mitchell,78.43990466,false
Gregory,Martin,144.6915752,true
Robert,Coffey,117.3205633,true
Melissa,Montgomery,101.4845534,true
Krystal,Cunningham,296.536062,true
Scott,Lee,163.4878508,true
James,Murray,28.59025756,false
Hunter,Stokes,3.582742282,false
Jasmine,Austin,33.90382995,false
Grant,Summers,51.78034157,false
Sarah,Spencer,271.6023676,true
Brianna,Lewis,192.617676,true
.,Rhonda,145.6455553,true
Dennis,Lawrence,161.3584294,true
Michael,Stewart,245.4400987,true
William,Wilkins,22.90555849,false
Rebecca,Jimenez,142.590737,true
Kathleen,Roman,15.10135967,false
Billy,Smith,22.53181535,false
Nicole,James,101.913846,true
Allison,Holt,12.7990102,false
Amanda,Johnson,19.17461281,false
Michael,Spencer,171.890946,true
Brandi,King,30.05366744,false
Alexander,King,23.47063099,false
Nicole,Sampson,207.6385148,true
Savannah,Bell,22.05563858,false
Jessica,Harris,103.7031099,true
Lauren,Gallagher,266.215602,true
Jack,Townsend,93.27791862,false
Jamie,Nguyen,228.9953328,true
Ann,Price,266.323001,true
Michael,Rodriguez,224.0452951,true
Heather,Davidson,219.8337855,true
Marie,Green,146.6406753,true
Lori,Tapia,147.3422789,true
Kayla,Alvarado,127.2410425,true
Susan,Crosby,200.3652912,true
Nathan,Harris,163.8731027,true
Michael,Daniel,4.582288435,false
Ashley,Jones,53.14943439,false
John,Wright,91.35592502,false
Melissa,Jordan,294.2154133,true
Carrie,Jackson,232.6768105,true
Rebecca,Anderson,183.1702424,true
Paul,Powell,105.1162169,true
Shawn,Baxter,81.03527984,false
Sarah,Wright,141.0101793,true
Kimberly,Romero,235.624084,true
Matthew,Washington,186.5044837,true
Kirk,Hayden,148.2501795,true
Traci,Kelley,41.56298339,false
Isabella,Chen,129.6921072,true
Melanie,Salazar,292.8461055,true
Stephanie,Lewis,76.43122945,false
Christopher,Hensley,249.1556558,true
Terry,Vincent,242.9859001,true
Jason,Alvarado,95.92027624,false
Michelle,Evans,257.2373034,true
Dennis,Benitez,87.11980487,false
Troy,Garcia,181.4054634,true
Albert,Davila,113.2109822,true
Candice,Rivera,42.88132073,false
Cole,Edwards,244.0779245,true
Danielle,Johnson,31.63041433,false
Justin,Ramirez,146.3464935,true
Elizabeth,Griffith,205.7783782,true
Kristin,Clay,260.3474682,true
Joseph,White,65.20753493,false
Marissa,Holmes,59.40240228,false
Michelle,Hamilton,91.62237167,false
Christopher,Alvarez,126.025264,true
Craig,Hogan,136.7126938,true
Melissa,Castillo,281.1608076,true
Maria,Williams,10.21292614,false
Vanessa,Thomas,20.58084145,false
Gary,Obrien,53.39582051,false
Melissa,Holt,252.2818438,true
Eric,Valenzuela,176.52775,true
Anthony,Hardy,4.902725495,false
.,Karen,49.41029242,false
Richard,Hunt,249.7511997,true
Karen,Robertson,1.710967532,false
Adam,Jones,56.93252133,false
Jonathan,Fuller,14.71921636,false
Jason,Harris,151.4305855,true
Danielle,Hill,179.8454001,true
Seth,Freeman,224.5526336,true
Joseph,Davis,97.09676869,false
Sonya,Reyes,209.9855308,true
Michael,Castro,243.1786308,true
Jonathan,Collins,101.4620676,true
Eric,Hayes,279.9732949,true
Eric,Moore,77.4205876,false
Veronica,Estes,270.8232516,true
Timothy,Aguilar,133.1135532,true
Taylor,Hunt,138.2042127,true
Michael,Clarke,128.9532357,true
Cheryl,Morse,275.7612746,true
Jose,Page,184.058919,true
Matthew,Kramer,265.3917788,true
Regina,Barrera,185.2134145,true
Sean,George,53.76304189,false
Cody,Hernandez,180.9265991,true
Hunter,Smith,175.2181525,true
Andrea,Burke,256.3026305,true
Elizabeth,Patterson,290.1129725,true
Austin,Rhodes,158.1182472,true
Maurice,Thompson,224.1265422,true
Richard,Martinez,86.96423972,false
Brian,Hernandez,42.67025555,false
Samantha,Shields,149.8952175,true
Joseph,Walker,282.0494042,true
Tracy,Hernandez,215.0596081,true
Vicki,Fox,41.51250582,false
Louis,Campos,277.9062585,true
Justin,Scott,208.0660064,true
Megan,Vaughn,289.9564106,true
Mary,Hughes,15.21373926,false
Anita,Fleming,58.24742383,false
Alyssa,Melendez,273.6593194,true
Joshua,Foster,253.4093833,true
Lisa,Smith,203.9611381,true
Kathy,Lee,265.446304,true
Bethany,Park,233.6891667,true
Joshua,Butler,239.8213879,true
Danielle,Potter,204.5385362,true
Kenneth,Robinson,152.7840745,true
Eric,Pineda,111.0479315,true
James,Dorsey,68.90463624,false
Michael,Miller,129.6049475,true
Danielle,Martinez,45.94938674,false
Gary,Young,212.2982372,true
Lisa,Decker,275.7158848,true
Kayla,Randolph,232.8220215,true
Peggy,Thompson,124.4664752,true
Alex,Cooper,170.205336,true
Joanne,Wilson,229.6136723,true
Maria,Adams,141.7128665,true
Julie,Horton,276.5816247,true
Jeffrey,Galvan,210.5061915,true
Christopher,Johnson,268.63027,true
Jennifer,Arias,59.59468056,false
Jocelyn,Bell,84.95454821,false
Eric,Brown,133.4007225,true
Devon,Wright,29.21576875,false
Rodney,Robles,158.9838923,true
Kara,Austin,271.4672561,true
Jeffrey,Tanner,203.7433126,true
Shaun,Nunez,153.1987664,true
Daniel,Mccall,143.271503,true
Frank,Owen,233.2015374,true
Beth,Johnson,128.7923576,true
Joshua,Clark,190.9113668,true
Gary,Jones,52.3166247,false
Nancy,Brown,115.9584052,true
Megan,Roach,18.68239346,false
Lucas,Ross,221.1269463,true
Jerry,Tucker,29.95199198,false
Timothy,Robles,76.08225475,false
Christopher,Goodwin,78.12233209,false
Philip,Wilson,22.8431316,false
Carrie,Davis,295.0481315,true
Michael,Daniel,229.951577,true
Bryan,Valenzuela,236.1493796,true
.,Robin,79.14737521,false
Angel,Thompson,284.7302014,true
Christopher,Morgan,216.0131402,true
Brittany,Walker,163.1107737,true
Shelby,Mann,110.9021852,true
Jodi,Wells,44.01734436,false
Terri,Gibson,92.36081224,false
Vanessa,Hernandez,105.2534499,true
Maria,Russell,114.1452708,true
Stacy,Moses,126.6504703,true
Amanda,Schneider,288.471694,true
Catherine,Lopez,182.0171244,true
Amanda,White,12.31889758,false
Karina,Spencer,128.1490023,true
Deborah,Warren,139.7675022,true
Erica,Dixon,168.6031566,true
Barbara,Gray,140.7466665,true
Deanna,Watson,264.5411986,true
Michael,Cox,136.7864833,true
Amy,Myers,92.16016851,false
Patrick,Hunter,170.4134515,true
Marvin,Murphy,212.4152504,true
Janice,Graves,223.7037682,true
Brooke,Pierce,171.9383085,true
Adam,Wells,280.2602417,true
Amanda,Atkins,283.4268495,true
Gary,Ruiz,132.504823,true
Tina,Wallace,72.91326395,false
Casey,Oconnell,16.79606077,false
Nancy,Mendoza,281.3890295,true
Luis,Nguyen,34.19827441,false
William,Graves,111.5016422,true
Sean,Brennan,269.2286668,true
Matthew,Sellers,53.50349547,false
Dorothy,Bradley,199.459603,true
Haley,Flores,252.2914062,true
Melissa,Johnson,32.70467677,false
Samuel,Tran,199.8864146,true
Amanda,Patterson,49.03325819,false
Albert,Roach,183.3743011,true
Jamie,Huffman,36.83993962,false
James,Hamilton,265.6302103,true
Joseph,Bird,18.06044758,false
Sarah,Contreras,141.4141417,true
Joshua,House,65.77031576,false
Tamara,Molina,255.2535664,true
Max,Maxwell,240.0443014,true
Jason,Daniels,269.6365982,true
Jordan,Coleman,250.0974184,true
Jasmine,Jones,33.93281405,false
Jessica,Garcia,231.8803086,true
Aaron,George,138.812708,true
Chelsey,Anderson,41.35053236,false
Rebecca,Perez,146.2313884,true
Duane,Thompson,75.06433497,false
Curtis,Clayton,138.0563371,true
George,Gonzalez,221.5737986,true
Casey,Ford,94.18806784,false
Margaret,Johnston,61.24599434,false
Eric,Mcclure,238.8775355,true
Nathan,Taylor,4.820334075,false
Kayla,Parker,222.3600766,true
Doris,Obrien,206.9493221,true
Brooke,Taylor,34.74615015,false
Kathryn,Garrett,266.1885038,true
John,Cruz,205.1406652,true
Christina,Cannon,98.5941474,false
Susan,Lewis,269.3323662,true
Pamela,Sanchez,193.7780783,true
Stacey,Wiley,200.3904296,true
Melissa,Johnson,201.4509484,true
Lori,Morris,38.0476094,false
Daniel,Soto,225.1621402,true
Karl,Davis,92.08925112,false
Lisa,Graves,122.8564118,true
Eric,Ray,178.344085,true
Mark,Garcia,229.2470277,true
Allison,Alvarez,275.3024614,true
Rachel,Williams,44.81715456,false
Linda,Mitchell,47.44468727,false
David,Shelton,158.7084813,true
Vanessa,Long,121.744973,true
Misty,Martin,176.9310069,true
Daniel,Gregory,132.8910493,true
Mitchell,Jones,253.9716803,true
Dawn,Scott,246.036131,true
Emily,Horn,287.4666523,true
Catherine,George,14.61491995,false
Hunter,Carlson,218.0977601,true
Thomas,Baldwin,275.4145594,true
Amy,Sellers,91.87350268,false
Alicia,Clark,241.5859155,true
Sara,Lewis,158.863849,true
Ashley,Lopez,77.89293291,false
Terry,Alvarado,161.9498178,true
Danielle,Sandoval,83.13645641,false
Jesse,Jones,214.8029616,true
Lisa,Hess,133.2037916,true
Christina,Mason,284.4863867,true
Mary,Bell,32.08889594,false
Martin,Ramirez,1.10921244,false
Stacy,Smith,161.8260635,true
Carla,Rodriguez,113.1454481,true
Johnny,Stout,134.002236,true
.,Jennifer,256.0154481,true
Michelle,Thompson,196.6754605,true
Lisa,Lyons,148.9559785,true
Michael,Coleman,262.2090763,true
Lindsey,Williams,99.95620763,false
Karen,Hoffman,186.1046153,true
Jenny,Jones,189.5577104,true
Steven,Knight,282.995761,true
Michael,Franklin,116.8742571,true
Mason,Ross,235.5549236,true
Terry,Levine,151.5220714,true
Catherine,Fletcher,36.59268024,false
Deanna,Jones,196.9406069,true
Christopher,Mitchell,22.42047146,false
John,Owens,191.4434257,true
Stephanie,Davis,287.1991494,true
Joseph,Ford,264.9354841,true
Matthew,Russell,141.2492947,true
Danielle,Burke,75.90363417,false
Stephanie,Cunningham,220.9939809,true
Brian,Proctor,263.6358197,true
Michael,Swanson,291.5713603,true
Daniel,Santos,49.26348169,false
April,Hoffman,203.4855796,true
Stephanie,Thomas,249.666722,true
Brianna,Garcia,183.3322335,true
Shannon,Berger,125.2597844,true
.,Kathleen,238.1656066,true
Michelle,Park,150.4001203,true
Laura,Reynolds,20.08924577,false
Ashley,Kaiser,218.399504,true
Reginald,Owens,46.55328685,false
Michael,Conway,84.09316114,false
Sheila,Pham,5.713231688,false
Christie,Smith,70.21735457,false
Allison,Carroll,27.65684629,false
Donna,Perez,187.3279401,true
Sierra,Richmond,299.4492042,true
Steven,Wallace,173.0025685,true
Jeremy,Thompson,106.6102612,true
Jennifer,Mccormick,142.7564741,true
Eric,Garcia,27.56450393,false
Matthew,Beasley,248.9927372,true
Jason,Robinson,249.4550365,true
Vicki,Espinoza,285.9638855,true
Steven,Snyder,182.0351514,true
Michelle,Randolph,70.72106315,false
Michelle,Francis,10.01541777,false
Steven,Baker,293.7505039,true
Zachary,Johnson,36.97003142,false
Marc,Velasquez,174.3901749,true
John,Carr,50.11746076,false
Kimberly,Castillo,243.873678,true
Jay,Lopez,286.8001088,true
Amanda,Bridges,81.85722081,false
Jessica,Swanson,60.96199005,false
Jose,Gonzalez,77.84428182,false
Teresa,Wright,67.20289619,false
Michael,Gutierrez,185.8465011,true
Hannah,Marshall,251.8797929,true
Janice,Davis,290.3767318,true
Jessica,Crawford,254.2161442,true
Brian,Bean,293.1768543,true
Edward,Perez,217.694778,true
Adam,Miller,49.28081579,false
Veronica,Gray,140.9945255,true
Linda,Turner,238.5612942,true
Debra,Roberts,69.38949206,false
David,Sampson,77.05304682,false
Sarah,Cochran,138.6132102,true
Regina,Holland,151.2011694,true
Mario,Ortiz,27.08442817,false
Maria,Gonzalez,164.6440389,true
Albert,Perez,163.1980752,true
Daisy,Mccarthy,87.96439172,false
Anna,Leonard,75.54719134,false
Catherine,Mosley,188.3490593,true
April,Miranda,82.64651651,false
Michael,Walker,288.9294858,true
Abigail,Lam,255.3722151,true
Alan,Graham,92.78682106,false
Jennifer,Diaz,77.85479921,false
Sean,Rogers,186.3926468,true
Anthony,Jackson,200.012596,true
William,Taylor,117.9694277,true
Richard,Robinson,200.9108703,true
Nicholas,Barnes,219.4003858,true
Brittany,Austin,233.7352503,true
Robin,Schmidt,96.69826813,false
Kendra,Monroe,226.0007767,true
Nancy,Grant,23.79829866,false
Nicole,Grant,155.9845125,true
Courtney,Thompson,52.85276041,false
Jeanette,Washington,291.525558,true
James,Yates,224.8736142,true
Justin,Knox,115.9751733,true
Melissa,Thompson,200.8616238,true
Steven,Lee,140.357855,true
Allison,Fisher,231.493857,true
Mark,Phillips,197.2517291,true
Elijah,Harrison,151.5804694,true
Paul,Farley,9.419976358,false
Jennifer,Cole,47.39545601,false
Michael,Tucker,146.7478801,true
David,Steele,276.1640965,true
Monica,Hodges,203.3130423,true
Scott,Wallace,23.24585982,false
Antonio,Paul,93.39602908,false
Melissa,Wright,68.62696415,false
Stephanie,Price,27.22765203,false
Denise,Kennedy,233.4665428,true
Melissa,Walsh,177.8587959,true
Leslie,Spence,156.2011959,true
Rachel,Walker,144.4395327,true
Donald,Horn,13.06347134,false
Christopher,Rojas,94.08806986,false
Robert,Crawford,216.6530778,true
Larry,Brown,174.1807324,true
Becky,Swanson,245.854615,true
Gary,Howard,25.93975342,false
Christopher,Marks,111.8467919,true
Bonnie,Alexander,136.6295853,true
Brandon,Stevens,77.20691708,false
Lori,Guerra,99.72772588,false
Michele,Alvarado,243.9872024,true
Christine,Lee,8.809339101,false
Jamie,Fry,159.7067216,true
Christopher,Perez,102.943584,true
Matthew,Carter,194.2873257,true
Jason,Hunter,78.76406316,false
Tyler,Henry,186.9624462,true
Tiffany,Harris,17.69659156,false
Matthew,Young,39.12254966,false
Juan,Brewer,152.9624792,true
Mark,Riggs,44.1758436,false
Brittany,Stewart,273.5307309,true
Terry,Davis,271.779368,true
